"id","flowers","scientific_name","observed_on","latitude","longitude"
10449079,"1","Claytonia virginica","2018-03-23",35.8148802768,-82.1913130575
10480184,"1","Claytonia virginica","2018-03-25",36.5625888889,-82.22515
10487905,"0","Claytonia virginica","2018-03-29",40.8231202475,-81.0904275883
10491778,"1","Claytonia virginica","2018-03-29",34.73076903,-98.56351332
10496573,"1","Claytonia virginica","2018-03-29",39.3055893761,-77.6049178653
10505533,"1","Claytonia virginica","2016-05-18",41.6979411899,-80.8126443599
10511991,"1","Claytonia virginica","2018-03-30",34.2942321263,-87.3981442675
10516696,"1","Claytonia virginica","2018-03-30",39.8324916667,-86.676645
10518727,"1","Claytonia virginica","2018-03-30",34.6478518767,-86.819216609
10521012,"1","Claytonia virginica","2018-03-26",35.9461097717,-78.9927749634
10546163,"1","Claytonia virginica","2018-03-30",38.4395179749,-90.6806488037
10559034,"1","Claytonia virginica","2018-04-01",40.5077095032,-80.3581085205
10581364,"1","Claytonia virginica","2018-04-02",35.2080111858,-90.8525535465
10595513,"1","Claytonia virginica","2018-04-03",36.2087936401,-95.9084243774
10623269,"1","Claytonia virginica","2018-04-04",36.71442,-95.9447466667
10648026,"1","Claytonia virginica","2018-04-05",36.262714386,-95.587890625
10649087,"1","Claytonia virginica","2018-04-05",40.30187759,-79.77269959
10656619,"1","Claytonia virginica","2018-04-06",38.9647856774,-77.1536121425
10660560,"1","Claytonia virginica","2018-04-01",34.7399425,-86.5118155
10665788,"U","Claytonia virginica","2018-04-06",41.83978567,-86.62525306
10665792,"1","Claytonia virginica","2018-04-06",41.83999365,-86.62513978
10669630,"1","Claytonia virginica","2018-04-06",39.917205,-84.1446833333
10675764,"1","Claytonia virginica","2018-04-06",39.3299958017,-77.6839555242
10675766,"1","Claytonia virginica","2018-04-06",40.0419435015,-83.0302215079
10675779,"1","Claytonia virginica","2018-04-06",39.3320602645,-77.6784323529
10690237,"1","Claytonia virginica","2018-04-07",40.139325,-87.7450866667
10705795,"1","Claytonia virginica","2018-04-08",38.9765733993,-77.2470699438
10706835,"1","Claytonia virginica","2018-04-01",38.9930541488,-77.0052788594
10710351,"1","Claytonia virginica","2018-04-08",40.1288695,-88.21177
10731065,"1","Claytonia virginica","2018-04-02",37.3353928781,-77.0948568307
10736571,"1","Claytonia virginica","2018-04-09",34.9389116667,-92.4156716667
10736639,"1","Claytonia virginica","2018-04-06",37.5232716667,-77.4693083333
10757813,"1","Claytonia virginica","2018-04-10",38.788071815,-90.0006349292
10775436,"1","Claytonia virginica","2018-04-11",39.2292157794,-76.7491304968
10782822,"1","Claytonia virginica","2018-04-11",35.9722213745,-78.9677810669
10808657,"0","Claytonia virginica","2018-04-12",41.0126153461,-81.7812378184
10820658,"1","Claytonia virginica","2018-04-12",39.1753339721,-84.3755931874
10852089,"1","Claytonia virginica","2018-04-13",41.0376594589,-81.8532096316
10855823,"1","Claytonia virginica","2018-04-13",40.1867168942,-82.8629441326
10857832,"1","Claytonia virginica","2018-04-13",38.7170566433,-76.6423225031
10857885,"1","Claytonia virginica","2018-04-13",41.3202511752,-83.4212522396
10874584,"1","Claytonia virginica","2018-04-13",39.0267330129,-77.4962816109
10876348,"1","Claytonia virginica","2018-04-13",38.2026732434,-85.7316099387
10879940,"1","Claytonia virginica","2018-04-13",40.30308,-79.77533
10887194,"1","Claytonia virginica","2018-04-13",36.0433870715,-79.0830480257
10900994,"1","Claytonia virginica","2018-04-14",40.151731479,-83.0254861806
10904958,"1","Claytonia virginica","2018-04-14",39.037403192,-77.076141192
10905431,"1","Claytonia virginica","2018-04-14",38.453671136,-90.8288669587
10918727,"1","Claytonia virginica","2018-04-14",39.15280853,-83.32361728
10964383,"1","Claytonia virginica","2018-04-14",39.6314966667,-81.1873466667
10986205,"1","Claytonia virginica","2018-04-15",40.5743989,-80.1869686
10988239,"1","Claytonia virginica","2018-04-14",38.8983643605,-77.0643281937
11018097,"1","Claytonia virginica","2018-04-16",34.8588058734,-92.0484342267
11028636,"1","Claytonia virginica","2018-04-16",40.3599902097,-74.1680493951
11113244,"1","Claytonia virginica","2018-04-18",39.3247833333,-76.6460716667
11120755,"1","Claytonia virginica","2018-04-18",39.5877033333,-77.4359583333
11126264,"1","Claytonia virginica","2018-04-18",35.5790703697,-82.4957197253
11128237,"1","Claytonia virginica","2018-04-18",39.0184943984,-77.2461718228
11133924,"1","Claytonia virginica","2018-04-18",38.803025,-77.47235
11166638,"0","Claytonia virginica","2018-04-19",40.0678629103,-82.4570180476
11217627,"1","Claytonia virginica","2018-04-20",40.352275504,-86.9018726082
11222743,"1","Claytonia virginica","2018-04-20",41.704449202,-80.8812102769
11227793,"1","Claytonia virginica","2018-04-20",41.4091415405,-81.8840408325
11271156,"1","Claytonia virginica","2018-04-21",41.85323151,-89.33989039
11279367,"1","Claytonia virginica","2018-04-21",40.1277471667,-88.21112
11281979,"1","Claytonia virginica","2018-04-21",40.2403036366,-83.0758944434
11283715,"1","Claytonia virginica","2018-04-03",37.30988,-78.4020783333
11284540,"1","Claytonia virginica","2018-04-21",39.0166740504,-77.0530423352
11285492,"1","Claytonia virginica","2018-04-21",41.2887649536,-81.0614547729
11288232,"1","Claytonia virginica","2018-04-21",39.6469733654,-79.9817098719
11289410,"1","Claytonia virginica","2018-04-21",41.8577840669,-89.3383015427
11312894,"1","Claytonia virginica","2018-04-10",35.4934644767,-97.4864796109
11323441,"1","Claytonia virginica","2018-04-22",37.1958115418,-80.4801785388
11324525,"1","Claytonia virginica","2018-04-22",40.5594966667,-79.5531616667
11325376,"1","Claytonia virginica","2018-04-22",39.278225,-84.4593883333
11328715,"1","Claytonia virginica","2018-04-22",38.8859583333,-76.7970366667
11328884,"1","Claytonia virginica","2018-04-22",39.3300607615,-77.6856949367
11331889,"1","Claytonia virginica","2018-04-22",40.50735,-80.3620216667
11332060,"1","Claytonia virginica","2018-04-22",39.0213888698,-77.2451108407
11335044,"1","Claytonia virginica","2018-04-22",40.2079166667,-75.7629783333
11338180,"1","Claytonia virginica","2018-04-21",39.5835912778,-82.84363525
11351603,"1","Claytonia virginica","2017-04-11",35.843945,-78.7577466667
11362253,"1","Claytonia virginica","2018-04-23",38.8314491278,-77.1325863899
11371063,"1","Claytonia virginica","2018-04-23",41.881645,-88.0615083333
11372958,"1","Claytonia virginica","2018-04-23",38.91323512,-77.27594669
11378259,"1","Claytonia virginica","2018-04-23",41.2864583333,-81.1231833333
11379749,"1","Claytonia virginica","2018-04-20",40.4452632515,-74.5793539545
11390020,"1","Claytonia virginica","2018-04-22",39.877205,-86.00909445
11390518,"1","Claytonia virginica","2018-04-24",35.7740466667,-91.9262083333
11391729,"1","Claytonia virginica","2018-04-24",40.2920955001,-74.7268323228
11391930,"1","Claytonia virginica","2018-04-24",40.2921397565,-74.7266122979
11391962,"1","Claytonia virginica","2018-04-24",40.7459100522,-74.5487853606
11396241,"1","Claytonia virginica","2018-04-24",40.1154493723,-74.8620329604
11398579,"1","Claytonia virginica","2018-04-24",42.03144539,-89.33061819
11411097,"1","Claytonia virginica","2018-04-24",36.137653,-96.25835
11424177,"1","Claytonia virginica","2018-04-25",37.6416133333,-89.0980388333
11449994,"1","Claytonia virginica","2018-04-26",38.9038124029,-77.2481004149
11450475,"1","Claytonia virginica","2018-04-26",36.9894478599,-84.6810312401
11467034,"1","Claytonia virginica","2018-04-22",40.5760611111,-80.1827166667
11490135,"1","Claytonia virginica","2018-04-27",42.1857633333,-84.1105028333
11495667,"1","Claytonia virginica","2018-04-27",40.518745,-79.8980633333
11497528,"1","Claytonia virginica","2018-04-27",39.8607717308,-86.2984125648
11506072,"1","Claytonia virginica","2018-04-27",39.9713966667,-86.0493166667
11508056,"1","Claytonia virginica","2018-04-27",43.38095433,-80.34896653
11512437,"1","Claytonia virginica","2018-04-27",38.6354171214,-90.2994578246
11512487,"1","Claytonia virginica","2018-04-27",39.8600363714,-86.2977865665
11519531,"1","Claytonia virginica","2018-04-27",38.7827993464,-77.3673218396
11523576,"1","Claytonia virginica","2018-04-27",40.4290350411,-86.935755985
11532490,"1","Claytonia virginica","2018-04-27",41.6777441,-87.84519322
11533020,"1","Claytonia virginica","2018-04-27",41.4091682434,-81.8830566406
11538287,"1","Claytonia virginica","2018-04-27",38.4903957323,-76.5932509863
11540341,"1","Claytonia virginica","2018-04-27",41.72949734,-81.3056516647
11545325,"1","Claytonia virginica","2018-04-27",39.0173651465,-76.7461951543
11552040,"1","Claytonia virginica","2018-04-27",39.3036573,-77.55663182
11558135,"1","Claytonia virginica","2018-04-27",41.67794253,-87.8452891
11559122,"1","Claytonia virginica","2018-04-27",41.67785222,-87.84527469
11559906,"1","Claytonia virginica","2018-04-27",41.6784248352,-87.8455963135
11560889,"1","Claytonia virginica","2018-04-26",39.4710916667,-82.2665866667
11566887,"1","Claytonia virginica","2018-04-27",35.927745,-78.97027
11570709,"1","Claytonia virginica","2018-04-27",41.53673172,-87.0874023438
11594253,"1","Claytonia virginica","2018-04-21",39.7577783333,-82.5839533333
11595465,"1","Claytonia virginica","2018-04-28",40.8298570061,-81.0929657892
11607492,"1","Claytonia virginica","2018-04-28",38.9727444202,-77.3687736691
11614521,"1","Claytonia virginica","2018-04-28",39.8528546772,-86.0833783166
11622694,"1","Claytonia virginica","2018-04-28",38.4667854198,-90.8183756658
11630617,"1","Claytonia virginica","2018-04-28",39.30669358,-76.69945831
11631197,"1","Claytonia virginica","2018-04-28",36.0125703737,-87.0950873383
11638448,"1","Claytonia virginica","2018-04-28",37.9696,-90.5342166667
11642458,"1","Claytonia virginica","2018-04-28",38.9652427845,-77.1546245926
11644219,"1","Claytonia virginica","2018-04-28",39.6636466667,-86.0972055
11644415,"1","Claytonia virginica","2018-04-28",38.9336395264,-76.9883041382
11648647,"1","Claytonia virginica","2018-04-28",39.8548885554,-86.3125768592
11650733,"1","Claytonia virginica","2018-04-28",38.4513967065,-76.4627544769
11663318,"1","Claytonia virginica","2018-04-28",41.818210152,-88.0794446357
11664386,"1","Claytonia virginica","2018-04-28",40.87843494,-73.81405547
11669686,"1","Claytonia virginica","2018-04-28",41.7203729,-81.1657919
11670108,"1","Claytonia virginica","2018-04-28",38.8836653565,-77.1604448023
11670758,"1","Claytonia virginica","2018-04-28",41.1696139915,-95.8917173978
11677552,"1","Claytonia virginica","2018-04-28",40.2839283333,-79.9255966667
11679770,"1","Claytonia virginica","2018-04-28",40.8784783166,-73.8140641899
11680596,"1","Claytonia virginica","2018-04-28",40.8804801666,-73.8155683224
11690884,"1","Claytonia virginica","2018-04-22",36.5407916667,-82.5023716667
11696910,"1","Claytonia virginica","2018-04-28",41.1117138333,-73.836425
11712554,"1","Claytonia virginica","2018-04-28",40.1037445068,-79.3259353638
11713624,"1","Claytonia virginica","2018-04-28",41.1813783333,-95.9156283333
11762937,"1","Claytonia virginica","2018-04-25",42.71600333,-84.472375
11769385,"1","Claytonia virginica","2018-04-29",40.5828396231,-74.138674764
11771965,"1","Claytonia virginica","2018-04-29",38.8489742533,-77.0996899262
11775904,"1","Claytonia virginica","2018-04-29",38.8479194418,-77.1022487619
11795606,"1","Claytonia virginica","2018-04-27",38.484396888,-76.5848530737
11799949,"1","Claytonia virginica","2018-04-28",37.4567538041,-77.5810396671
11806524,"1","Claytonia virginica","2018-04-28",41.2338216667,-88.0595388333
11811512,"1","Claytonia virginica","2018-04-29",38.6394622744,-90.2708816528
11821500,"1","Claytonia virginica","2018-04-29",39.8735454953,-86.0181502432
11822502,"1","Claytonia virginica","2018-04-29",38.8487681748,-77.1018580293
11824350,"1","Claytonia virginica","2018-04-29",41.2725445471,-82.4068593979
11839502,"1","Claytonia virginica","2018-04-29",41.8277366498,-87.8842307642
11841753,"1","Claytonia virginica","2018-04-29",40.5340083333,-79.7926633333
11880106,"1","Claytonia virginica","2018-04-30",40.2922166667,-74.7274783333
11886897,"1","Claytonia virginica","2018-04-30",41.2115118653,-81.7172952276
11888775,"1","Claytonia virginica","2018-04-30",38.6363342613,-90.3040957572
11890743,"1","Claytonia virginica","2018-04-30",38.8876310096,-76.5442576449
11901994,"1","Claytonia virginica","2018-04-30",39.9488482514,-86.0596619808
11902580,"1","Claytonia virginica","2018-04-30",38.747337861,-77.5759654307
11906419,"1","Claytonia virginica","2018-04-30",38.6744769245,-77.479495517
11915593,"1","Claytonia virginica","2018-04-29",39.3156700134,-76.8866882324
11946961,"1","Claytonia virginica","2018-04-30",39.7620397263,-86.5160410259
11947637,"1","Claytonia virginica","2018-04-30",40.2898025513,-74.7259368896
11950345,"1","Claytonia virginica","2018-04-30",39.0466583333,-76.9734277778
11954568,"1","Claytonia virginica","2018-04-29",41.328803,-82.3501048
11959169,"1","Claytonia virginica","2018-04-30",42.0290565491,-82.9189376831
11965279,"1","Claytonia virginica","2018-04-30",39.0547916667,-76.9784694444
11990570,"1","Claytonia virginica","2018-05-01",38.5136106704,-90.6298857742
11997122,"1","Claytonia virginica","2018-05-01",39.9499147805,-86.0605133046
11998518,"1","Claytonia virginica","2018-05-01",39.94878,-86.0594166667
12003658,"1","Claytonia virginica","2018-04-30",39.0675534262,-77.0846064483
12005319,"1","Claytonia virginica","2018-04-30",38.6354760865,-90.2991906964
12014770,"1","Claytonia virginica","2018-05-01",42.0597230268,-87.712076632
12025174,"1","Claytonia virginica","2018-04-30",38.88651109,-76.54782442
12041081,"1","Claytonia virginica","2014-04-27",43.2786666667,-79.9103888889
12044567,"1","Claytonia virginica","2018-05-02",40.09753394,-75.07203891
12053113,"1","Claytonia virginica","2018-05-02",40.1451389026,-88.1665355434
12056688,"1","Claytonia virginica","2018-04-17",39.6189828056,-76.1520169444
12061431,"1","Claytonia virginica","2018-04-29",41.3570392457,-88.4397637286
12062102,"1","Claytonia virginica","2018-04-29",40.5841698917,-74.1421794891
12064667,"1","Claytonia virginica","2018-05-01",42.4865772254,-83.9909934998
12095523,"1","Claytonia virginica","2018-05-03",40.230397816,-74.9731432359
12096326,"1","Claytonia virginica","2018-05-03",39.2212248501,-77.3874656484
12101071,"1","Claytonia virginica","2018-05-03",39.5279190862,-89.7189156726
12109848,"1","Claytonia virginica","2018-05-03",40.690921468,-74.2373657227
12116807,"1","Claytonia virginica","2018-05-03",41.64280051,-83.43894422
12118485,"1","Claytonia virginica","2018-05-03",40.4894670553,-74.4272451662
12131015,"1","Claytonia virginica","2018-05-04",39.5532116667,-76.339645
12158624,"1","Claytonia virginica","2018-05-03",41.67787934,-87.8451398
12158672,"1","Claytonia virginica","2018-05-03",41.67751821,-87.84477237
12160623,"1","Claytonia virginica","2018-05-05",41.7020574259,-85.0310746115
12161220,"1","Claytonia virginica","2018-05-05",38.6336678231,-90.4743055873
12169641,"1","Claytonia virginica","2018-05-05",41.64645,-87.5798333333
12170021,"1","Claytonia virginica","2018-05-05",43.0812466926,-77.6705288887
12172334,"1","Claytonia virginica","2018-05-05",40.0511952443,-88.0054756814
12180260,"1","Claytonia virginica","2018-04-29",39.2990570068,-86.7194824219
12192790,"1","Claytonia virginica","2018-05-05",41.0642496676,-80.087467432
12196090,"1","Claytonia virginica","2018-05-05",40.5738943,-81.5276355
12206750,"1","Claytonia virginica","2018-05-06",41.281257311,-81.3866972923
12207946,"1","Claytonia virginica","2018-05-06",41.9293366667,-82.5091633333
12212642,"1","Claytonia virginica","2018-05-03",43.242205,-79.729248
12217722,"1","Claytonia virginica","2018-05-06",41.1893783333,-81.2323133333
12226173,"1","Claytonia virginica","2018-04-29",42.1305132926,-84.5619544798
12232151,"1","Claytonia virginica","2018-05-06",40.9311633333,-80.2402283333
12232358,"1","Claytonia virginica","2018-05-07",42.03641505,-89.33004419
12243329,"1","Claytonia virginica","2018-05-07",43.0450553894,-89.4251861572
12251329,"1","Claytonia virginica","2018-05-06",38.8837822786,-77.1607237523
12254037,"1","Claytonia virginica","2018-05-07",39.9521785868,-75.4387378693
12261146,"1","Claytonia virginica","2018-04-21",40.5885921162,-74.5633989573
12270512,"1","Claytonia virginica","2018-05-04",40.5202343921,-79.900928177
12272252,"1","Claytonia virginica","2018-05-02",41.5398755758,-88.8537405222
12280752,"1","Claytonia virginica","2018-05-08",40.6007883333,-74.1597055
12308078,"1","Claytonia virginica","2018-05-09",40.8252918721,-74.143495448
12308267,"1","Claytonia virginica","2018-05-05",42.31207,-81.850495
12310007,"1","Claytonia virginica","2018-05-09",42.1860840709,-84.1110545397
12314678,"1","Claytonia virginica","2018-05-09",42.4858968047,-83.9900493622
12321365,"1","Claytonia virginica","2018-05-03",41.121644,-88.842817
12323659,"1","Claytonia virginica","2018-05-10",46.6915615,-92.4533143
12349383,"1","Claytonia virginica","2018-05-11",41.926741465,-82.5082035642
12349444,"1","Claytonia virginica","2018-05-09",38.8865283333,-76.547805
12366215,"1","Claytonia virginica","2018-05-11",44.9674651,-92.9883451
12369457,"1","Claytonia virginica","2018-05-07",43.002864271,-83.7765429422
12394946,"1","Claytonia virginica","2018-05-12",43.380224235,-80.2823781967
12411257,"1","Claytonia virginica","2018-05-11",45.4363333333,-92.6447611111
12419892,"1","Claytonia virginica","2018-05-13",40.8366397541,-82.3297702187
12436954,"1","Claytonia virginica","2018-05-13",41.4768333333,-81.8332533333
12437528,"1","Claytonia virginica","2018-05-09",41.68457,-72.265495
12440469,"1","Claytonia virginica","2018-05-13",44.0846778333,-93.0657416667
12500299,"1","Claytonia virginica","2018-05-15",42.2422573923,-87.9257297516
12513493,"1","Claytonia virginica","2018-05-16",42.1475765761,-87.7793964744
12519742,"1","Claytonia virginica","2018-05-16",42.1462184145,-87.7785243374
12532544,"1","Claytonia virginica","2018-04-24",40.296105,-74.7183133333
12595127,"1","Claytonia virginica","2018-05-18",45.57887,-93.578
12629692,"1","Claytonia virginica","2018-05-13",42.0290702171,-83.2393996672
12642673,"1","Claytonia virginica","2018-05-20",40.5136904307,-81.4447677881
12646868,"1","Claytonia virginica","2018-05-09",41.8548268163,-86.1385363163
12666840,"1","Claytonia virginica","2018-05-19",43.7360872,-90.8710884
12694886,"1","Claytonia virginica","2018-05-20",41.6069073252,-87.5615179569
12722012,"1","Claytonia virginica","2018-05-12",39.4057159585,-77.5625152678
12746005,"1","Claytonia virginica","2018-05-23",44.7566720372,-91.3186750868
12747389,"1","Claytonia virginica","2018-05-23",42.802905,-81.8073116667
12756596,"1","Claytonia virginica","2018-05-20",44.8755183,-91.9193422
12792523,"1","Claytonia virginica","2018-05-15",41.2948734623,-89.0222704411
13091672,"1","Claytonia virginica","2017-04-01",36.0613302221,-78.9733107505
13159429,"1","Claytonia virginica","2018-03-04",NA,NA
13251055,"1","Claytonia virginica","2018-05-18",40.7625015,-74.2884563
13257656,"1","Claytonia virginica","2018-04-29",41.2159054985,-73.8383089309
13260302,"1","Claytonia virginica","2018-05-18",43.5627924,-84.9300241
13968017,"1","Claytonia virginica","2018-05-23",40.5572917238,-74.6510042022
14000819,"1","Claytonia virginica","2018-05-08",44.5201825227,-73.1898517786
14285927,"1","Claytonia virginica","2010-05-01",44.5320093,-76.2033793
14548783,"1","Claytonia virginica","2015-04-11",39.1256894065,-84.7998097318
14897170,"1","Claytonia virginica","2016-04-28",44.4156049462,-76.4162393872
15194091,"1","Claytonia virginica","2018-05-14",43.1447222222,-79.4683333333
15430831,"1","Claytonia virginica","2018-05-08",40.5952552753,-74.5723361616
15445874,"1","Claytonia virginica","2018-04-22",39.9384231567,-86.0382461548
15469701,"1","Claytonia virginica","2017-02-14",33.4524833333,-88.8023
15477208,"1","Claytonia virginica","2010-04-02",40.333304,-74.78504
16425089,"1","Claytonia virginica","2018-04-27",42.0883380695,-82.4504211611
16915585,"1","Claytonia virginica","2017-04-05",40.0451166667,-82.79628
17471291,"1","Claytonia virginica","2018-04-29",41.7310315783,-82.672468007
17924228,"1","Claytonia virginica","2014-05-17",42.7902669786,-80.1068738848
18766952,"1","Claytonia virginica","2018-05-08",44.5042533333,-76.0418366667
19213419,"1","Claytonia virginica","2015-04-17",42.2813514561,-83.719010306
19479928,"1","Claytonia virginica","2018-12-28",33.2413733333,-95.898155
19495028,"1","Claytonia virginica","2019-01-07",30.18876752,-97.71957159
19600698,"1","Claytonia virginica","2017-04-20",35.6533321586,-83.4664953095
19632959,"1","Claytonia virginica","2017-04-23",40.519295,-74.4386666667
19715382,"1","Claytonia virginica","2016-04-08",39.6974304629,-89.6582245503
19715522,"1","Claytonia virginica","2016-04-03",39.2113173717,-89.9665019012
19735253,"1","Claytonia virginica","2013-04-13",37.5421054941,-88.9754989847
19835379,"1","Claytonia virginica","2017-03-28",37.5938081532,-89.1916093646
19869068,"1","Claytonia virginica","2018-05-04",40.1268139317,-84.1363347943
19921186,"1","Claytonia virginica","2019-01-27",33.7501182556,-98.3344802856
19977019,"1","Claytonia virginica","2019-01-30",32.51493083,-95.68528092
20197554,"1","Claytonia virginica","2019-02-07",34.4961738586,-89.9154663086
20197630,"1","Claytonia virginica","2019-02-03",33.0092941341,-94.6958516148
20357014,"1","Claytonia virginica","2019-02-14",33.19675,-95.9245133333
20368004,"1","Claytonia virginica","2019-02-15",32.91015779,-96.59270655
20708608,"0","Claytonia virginica","2019-02-23",39.1539566667,-84.4998683333
20764372,"1","Claytonia virginica","2019-02-25",34.7567116667,-92.379775
20768631,"1","Claytonia virginica","2019-02-25",35.4911843,-86.1031846
20791832,"1","Claytonia virginica","2019-02-26",36.490451,-82.470943
20843625,"1","Claytonia virginica","2019-02-15",30.7426929921,-96.0884766757
20890352,"1","Claytonia virginica","2019-03-02",NA,NA
20908417,"1","Claytonia virginica","2016-03-27",41.2188236844,-81.7034339905
20930498,"1","Claytonia virginica","2019-02-24",35.9859861111,-79.013525
20953061,"1","Claytonia virginica","2007-03-28",40.129327845,-87.7396306385
21072263,"1","Claytonia virginica","2019-03-08",33.23960495,-95.8994750977
21101492,"1","Claytonia virginica","2019-03-08",33.2392082214,-95.9018630981
21153870,"1","Claytonia virginica","2019-03-10",35.7260665894,-78.7820968628
21164271,"1","Claytonia virginica","2019-03-11",36.625,-84.569442749
21191404,"1","Claytonia virginica","2019-03-12",32.1984977722,-89.3178787231
21205229,"1","Claytonia virginica","2019-03-13",35.00959445,-85.364425
21206119,"1","Claytonia virginica","2019-03-13",36.10505437,-79.5005305325
21206135,"1","Claytonia virginica","2019-03-13",36.1096869596,-79.4945595973
21221344,"1","Claytonia virginica","2019-03-11",32.65596,-96.55674
21233832,"1","Claytonia virginica","2019-03-14",32.1008872986,-96.4760971069
21234658,"1","Claytonia virginica","2019-03-14",33.2512334351,-97.1501815076
21262858,"1","Claytonia virginica","2019-03-15",32.8581079608,-97.172234282
21263421,"1","Claytonia virginica","2019-03-14",38.4263801575,-82.4014816284
21265915,"1","Claytonia virginica","2019-03-15",35.037635467,-85.2620346007
21266689,"1","Claytonia virginica","2019-03-14",35.7215677054,-78.6906631911
21269122,"1","Claytonia virginica","2019-03-15",36.3392633333,-85.533395
21283587,"1","Claytonia virginica","2019-03-14",36.065157001,-94.1394991958
21294628,"1","Claytonia virginica","2019-03-16",35.000855555,-85.183075
21306465,"1","Claytonia virginica","2019-03-16",35.9847833333,-79.0577611667
21307545,"1","Claytonia virginica","2019-03-16",35.6184116667,-79.1568971667
21338797,"1","Claytonia virginica","2019-03-17",35.977287,-90.715645
21361380,"1","Claytonia virginica","2019-03-18",33.271143,-88.783611
21365724,"1","Claytonia virginica","2019-03-18",39.6045075545,-79.9006290105
21400202,"1","Claytonia virginica","2019-03-19",37.3574716667,-88.9173583333
21403081,"1","Claytonia virginica","2019-03-16",34.7294425964,-86.5536117554
21429923,"1","Claytonia virginica","2019-03-20",38.540905,-90.534805
21430968,"1","Claytonia virginica","2019-03-20",34.97357424,-92.82035009
21436177,"1","Claytonia virginica","2019-03-20",36.1136779785,-82.4469985962
21453104,"1","Claytonia virginica","2019-03-14",32.4414164,-93.3823251
21461224,"1","Claytonia virginica","2019-03-21",35.0428646431,-85.2909785696
21462538,"1","Claytonia virginica","2019-03-20",NA,NA
21468747,"1","Claytonia virginica","2019-03-17",39.1394,-84.5170266667
21486085,"1","Claytonia virginica","2019-03-22",35.0484464,-85.29717275
21487347,"1","Claytonia virginica","2019-03-20",38.994502036,-84.7848826039
21504554,"1","Claytonia virginica","2019-03-22",37.5728339229,-89.4398859809
21511129,"1","Claytonia virginica","2019-03-22",35.8993833333,-79.0311888333
21512322,"1","Claytonia virginica","2019-03-23",36.4921588591,-82.4714663532
21520958,"1","Claytonia virginica","2019-03-23",32.709420668,-96.669871118
21526619,"1","Claytonia virginica","2019-03-23",35.8444102016,-78.7563738507
21568843,"1","Claytonia virginica","2019-03-24",33.3520865113,-95.6586148384
21580691,"1","Claytonia virginica","2019-03-24",35.993245,-79.4413216667
21581822,"1","Claytonia virginica","2019-03-24",32.3281135559,-90.1595687866
21599375,"1","Claytonia virginica","2019-03-25",38.5533166667,-90.4356916667
21599641,"1","Claytonia virginica","2019-03-25",30.4187833,-95.722578
21614684,"1","Claytonia virginica","2019-03-16",34.638473,-92.8499779
21633548,"1","Claytonia virginica","2019-03-26",39.11493717,-77.2748695135
21637947,"1","Claytonia virginica","2019-03-26",38.352722168,-83.1123809814
21703858,"1","Claytonia virginica","2019-03-28",36.4124977542,-87.0155947936
21706068,"1","Claytonia virginica","2019-03-28",35.4746189,-86.0954823
21708073,"1","Claytonia virginica","2019-03-23",32.7149592242,-96.6709713895
21708727,"1","Claytonia virginica","2019-03-28",38.6235943,-90.37575006
21711298,"1","Claytonia virginica","2019-03-28",38.6238229017,-90.3757781535
21714353,"1","Claytonia virginica","2019-03-28",39.1086504,-86.5822407
21714391,"1","Claytonia virginica","2019-03-28",39.1086504,-86.5822407
21718715,"1","Claytonia virginica","2019-03-28",37.9838366667,-87.5396916667
21721484,"1","Claytonia virginica","2019-03-28",38.1268059466,-85.5206803965
21732117,"0","Claytonia virginica","2019-03-29",40.115070343,-82.963394165
21733033,"1","Claytonia virginica","2019-03-28",37.2607304389,-97.4175565473
21741389,"1","Claytonia virginica","2019-03-29",38.0475290772,-78.4681506269
21754150,"1","Claytonia virginica","2019-03-28",41.3568000793,-81.5736846924
21771494,"1","Claytonia virginica","2019-03-25",32.9678107937,-97.0881156405
21783809,"1","Claytonia virginica","2019-03-30",39.2358972039,-76.7257010658
21796057,"1","Claytonia virginica","2019-03-30",32.697175,-94.1116166667
21812654,"1","Claytonia virginica","2019-03-30",38.846655,-83.2126166667
21828561,"1","Claytonia virginica","2019-03-30",39.9142389102,-75.2432178565
21850322,"1","Claytonia virginica","2019-03-31",38.2397766113,-85.6963348389
21882250,"1","Claytonia virginica","2019-04-01",38.979424797,-77.2256370821
21919729,"1","Claytonia virginica","2019-04-02",37.3545960396,-89.0267787114
21919732,"1","Claytonia virginica","2019-04-02",37.3543706211,-89.0268928093
21923612,"1","Claytonia virginica","2019-04-02",36.8202762339,-80.3397745395
21925550,"1","Claytonia virginica","2019-04-02",37.3753847239,-88.9329074963
21933454,"1","Claytonia virginica","2019-03-31",36.8552213,-84.5179435
21950299,"1","Claytonia virginica","2019-04-03",35.1655052556,-85.1267919225
21956695,"1","Claytonia virginica","2019-04-03",39.9373094878,-75.5595357624
21956811,"1","Claytonia virginica","2019-04-03",39.8475,-81.7218166667
21958968,"1","Claytonia virginica","2019-04-03",38.6386801298,-90.2805516075
21983926,"1","Claytonia virginica","2019-04-04",35.4905410856,-86.1031885073
21989459,"1","Claytonia virginica","2019-04-04",35.9440364672,-79.3169034244
22008481,"1","Claytonia virginica","2019-04-04",38.9198208818,-77.12117721
22009342,"1","Claytonia virginica","2019-04-03",38.8484801844,-77.1365060067
22013471,"1","Claytonia virginica","2019-03-23",35.7875133333,-82.9722133333
22036506,"1","Claytonia virginica","2019-04-05",35.04842535,-85.29611139
22056969,"1","Claytonia virginica","2019-04-05",35.009943964,-85.3443930019
